3502.52	1031
3501.25	1049
3499.98	1042
3498.71	1060
3497.44	1036
3496.17	1055
3494.9	1012
3493.62	1023
3492.35	1040
3491.08	1064
3489.8	1069
3488.53	1058
3487.26	1065
3485.98	1014
3484.71	1016
3483.43	1040
3482.16	1035
3480.88	1024
3479.6	1037
3478.33	1036
3477.05	1020
3475.77	1017
3474.5	1008
3473.22	1030
3471.94	1036
3470.66	1012
3469.38	1038
3468.1	1046
3466.82	1031
3465.54	1020
3464.26	1028
3462.98	1015
3461.7	1033
3460.42	1037
3459.14	1014
3457.86	1052
3456.57	1009
3455.29	1034
3454.01	1030
3452.73	1023
3451.44	1010
3450.16	1020
3448.87	1019
3447.59	1023
3446.3	1035
3445.02	1009
3443.73	1026
3442.45	1015
3441.16	1039
3439.88	1013
3438.59	1012
3437.3	1005
3436.01	1021
3434.73	1007
3433.44	1014
3432.15	1002
3430.86	1002
3429.57	1014
3428.28	1007
3426.99	1031
3425.7	1021
3424.41	1005
3423.12	1011
3421.83	1009
3420.54	991
3419.24	1026
3417.95	980
3416.66	1021
3415.37	1014
3414.07	1027
3412.78	1013
3411.48	1008
3410.19	1016
3408.9	1029
3407.6	1031
3406.31	1016
3405.01	1004
3403.72	1016
3402.42	998
3401.12	1035
3399.82	998
3398.53	1014
3397.23	992
3395.93	1029
3394.63	1031
3393.33	995
3392.04	1001
3390.74	994
3389.44	1006
3388.14	989
3386.84	1007
3385.53	1016
3384.23	1055
3382.93	1009
3381.63	992
3380.33	1035
3379.03	1028
3377.72	1003
3376.42	998
3375.12	1000
3373.81	1013
3372.51	1000
3371.2	989
3369.9	1003
3368.59	996
3367.29	1016
3365.98	982
3364.68	1016
3363.37	995
3362.06	1018
3360.76	986
3359.45	987
3358.14	982
3356.83	989
3355.52	989
3354.22	1021
3352.91	1007
3351.6	1031
3350.29	1026
3348.98	1008
3347.67	1014
3346.36	999
3345.04	997
3343.73	985
3342.42	1002
3341.11	1013
3339.8	1007
3338.48	1002
3337.17	1006
3335.86	999
3334.54	1008
3333.23	995
3331.91	1021
3330.6	1011
3329.28	1023
3327.97	1020
3326.65	1009
3325.34	1024
3324.02	1029
3322.7	985
3321.38	996
3320.07	996
3318.75	994
3317.43	998
3316.11	1006
3314.79	1008
3313.47	986
3312.15	995
3310.83	1005
3309.51	1007
3308.19	1008
3306.87	1011
3305.55	1009
3304.23	1018
3302.9	1013
3301.58	1008
3300.26	1015
3298.94	1034
3297.61	1021
3296.29	1028
3294.96	1018
3293.64	999
3292.31	995
3290.99	986
3289.66	1008
3288.34	981
3287.01	1009
3285.68	1005
3284.36	999
3283.03	1006
3281.7	1006
3280.37	1014
3279.05	1008
3277.72	1009
3276.39	1001
3275.06	1009
3273.73	1009
3272.4	994
3271.07	986
3269.74	988
3268.41	986
3267.08	1000
3265.74	1007
3264.41	1017
3263.08	1016
3261.75	1015
3260.41	1012
3259.08	1021
3257.75	996
3256.41	1010
3255.08	1001
3253.74	996
3252.41	1032
3251.07	1006
3249.74	1021
3248.4	988
3247.06	1024
3245.73	994
3244.39	1023
3243.05	1016
3241.71	992
3240.37	1006
3239.04	991
3237.7	997
3236.36	1008
3235.02	1008
3233.68	999
3232.34	1027
3231	1018
3229.66	1006
3228.31	996
3226.97	993
3225.63	1011
3224.29	1011
3222.94	1005
3221.6	1020
3220.26	990
3218.91	1003
3217.57	981
3216.23	968
3214.88	1020
3213.53	1035
3212.19	1029
3210.84	1018
3209.5	1016
3208.15	1002
3206.8	1021
3205.46	992
3204.11	1013
3202.76	1000
3201.41	993
3200.06	1014
3198.71	1000
3197.36	1012
3196.01	990
3194.66	1020
3193.31	1003
