3502.52	1056
3501.25	1044
3499.98	1077
3498.71	1045
3497.44	1074
3496.17	1050
3494.9	1044
3493.62	1046
3492.35	1050
3491.08	1019
3489.8	1017
3488.53	1042
3487.26	1023
3485.98	1049
3484.71	1043
3483.43	1032
3482.16	1039
3480.88	1059
3479.6	1036
3478.33	1023
3477.05	1036
3475.77	999
3474.5	1021
3473.22	1044
3471.94	1019
3470.66	1034
3469.38	1021
3468.1	1032
3466.82	1038
3465.54	1023
3464.26	1031
3462.98	1044
3461.7	1048
3460.42	1015
3459.14	1023
3457.86	1035
3456.57	1034
3455.29	1040
3454.01	1029
3452.73	1015
3451.44	1031
3450.16	1019
3448.87	1028
3447.59	1032
3446.3	1005
3445.02	1023
3443.73	1031
3442.45	1024
3441.16	1006
3439.88	1020
3438.59	1015
3437.3	1025
3436.01	1004
3434.73	1013
3433.44	1004
3432.15	1019
3430.86	1028
3429.57	1028
3428.28	1030
3426.99	1016
3425.7	989
3424.41	1026
3423.12	1016
3421.83	1029
3420.54	1036
3419.24	1016
3417.95	1005
3416.66	984
3415.37	996
3414.07	1022
3412.78	1046
3411.48	1028
3410.19	1028
3408.9	1020
3407.6	1015
3406.31	1021
3405.01	990
3403.72	1004
3402.42	1018
3401.12	1015
3399.82	1022
3398.53	1015
3397.23	1014
3395.93	1003
3394.63	1007
3393.33	1007
3392.04	1013
3390.74	991
3389.44	1003
3388.14	1023
3386.84	995
3385.53	1000
3384.23	1005
3382.93	1023
3381.63	1017
3380.33	1009
3379.03	976
3377.72	1002
3376.42	1017
3375.12	992
3373.81	1008
3372.51	1002
3371.2	1017
3369.9	986
3368.59	986
3367.29	1014
3365.98	1023
3364.68	1014
3363.37	989
3362.06	991
3360.76	1019
3359.45	1001
3358.14	1019
3356.83	1012
3355.52	1005
3354.22	999
3352.91	1030
3351.6	1015
3350.29	1016
3348.98	1036
3347.67	1015
3346.36	995
3345.04	1001
3343.73	980
3342.42	978
3341.11	1029
3339.8	1031
3338.48	1012
3337.17	1002
3335.86	999
3334.54	1008
3333.23	995
3331.91	994
3330.6	1007
3329.28	1003
3327.97	1012
3326.65	1019
3325.34	1015
3324.02	985
3322.7	1009
3321.38	1016
3320.07	1013
3318.75	999
3317.43	1012
3316.11	1006
3314.79	996
3313.47	1010
3312.15	999
3310.83	1040
3309.51	1013
3308.19	992
3306.87	999
3305.55	1015
3304.23	994
3302.9	994
3301.58	1016
3300.26	999
3298.94	989
3297.61	999
3296.29	1015
3294.96	1010
3293.64	1021
3292.31	1012
3290.99	1019
3289.66	993
3288.34	1003
3287.01	996
3285.68	1020
3284.36	993
3283.03	1010
3281.7	991
3280.37	992
3279.05	1020
3277.72	1012
3276.39	1021
3275.06	1013
3273.73	982
3272.4	1004
3271.07	1010
3269.74	988
3268.41	988
3267.08	1007
3265.74	1024
3264.41	1021
3263.08	1004
3261.75	1002
3260.41	999
3259.08	1000
3257.75	968
3256.41	1014
3255.08	1017
3253.74	977
3252.41	1008
3251.07	1014
3249.74	1001
3248.4	984
3247.06	998
3245.73	1006
3244.39	997
3243.05	1002
3241.71	992
3240.37	985
3239.04	991
3237.7	1018
3236.36	999
3235.02	1006
3233.68	1016
3232.34	997
3231	1017
3229.66	1027
3228.31	989
3226.97	1022
3225.63	998
3224.29	978
3222.94	997
3221.6	1020
3220.26	1011
3218.91	1031
3217.57	1035
3216.23	1008
3214.88	1026
3213.53	991
3212.19	1013
3210.84	1007
3209.5	1018
3208.15	1021
3206.8	1017
3205.46	1014
3204.11	1013
3202.76	1033
3201.41	1012
3200.06	1028
3198.71	1027
3197.36	1012
3196.01	982
3194.66	1004
3193.31	1000
3191.96	1009
3190.61	1018
3189.26	1017
3187.91	1028
3186.56	1016
3185.2	1010
3183.85	1011
3182.5	1010
3181.14	1026
3179.79	1018
3178.44	1027
3177.08	1037
3175.73	1055
3174.37	1035
3173.01	1007
3171.66	1029
3170.3	1038
3168.95	1021
3167.59	999
3166.23	1049
3164.87	1024
3163.51	1039
3162.16	1044
3160.8	1005
3159.44	1010
3158.08	1026
3156.72	1017
3155.36	1032
3154	1024
3152.64	1025
3151.28	1023
3149.91	1018
3148.55	1018
3147.19	1040
3145.83	1006
3144.46	1023
3143.1	1041
3141.74	1009
