3502.52	1063
3501.25	1021
3499.98	1068
3498.71	1044
3497.44	1060
3496.17	1067
3494.9	1058
3493.62	1048
3492.35	1038
3491.08	1034
3489.8	1021
3488.53	1049
3487.26	1042
3485.98	1049
3484.71	1037
3483.43	1046
3482.16	1040
3480.88	1053
3479.6	1040
3478.33	1034
3477.05	1029
3475.77	1036
3474.5	1036
3473.22	1034
3471.94	1011
3470.66	1020
3469.38	1026
3468.1	1048
3466.82	1029
3465.54	1023
3464.26	1018
3462.98	1047
3461.7	1030
3460.42	1032
3459.14	1019
3457.86	1015
3456.57	1015
3455.29	1011
3454.01	1030
3452.73	1019
3451.44	1025
3450.16	1017
3448.87	1019
3447.59	1011
3446.3	989
3445.02	1020
3443.73	1000
3442.45	991
3441.16	1019
3439.88	1004
3438.59	1030
3437.3	1014
3436.01	1049
3434.73	1057
3433.44	1030
3432.15	1001
3430.86	1023
3429.57	1046
3428.28	992
3426.99	1007
3425.7	1022
3424.41	987
3423.12	1017
3421.83	1012
3420.54	1011
3419.24	1009
3417.95	1011
3416.66	984
3415.37	1028
3414.07	997
3412.78	1016
3411.48	1031
3410.19	1018
3408.9	1034
3407.6	1026
3406.31	1028
3405.01	1003
3403.72	999
3402.42	1005
3401.12	1015
3399.82	1002
3398.53	987
3397.23	999
3395.93	1016
3394.63	1017
3393.33	989
3392.04	1019
3390.74	979
3389.44	984
3388.14	1020
3386.84	1018
3385.53	1029
3384.23	1011
3382.93	1004
3381.63	1012
3380.33	1025
3379.03	1030
3377.72	993
3376.42	1010
3375.12	1006
3373.81	998
3372.51	987
3371.2	1022
3369.9	1013
3368.59	1019
3367.29	993
3365.98	985
3364.68	985
3363.37	1032
3362.06	1033
3360.76	1038
3359.45	992
3358.14	1006
3356.83	1006
3355.52	1008
3354.22	993
3352.91	1002
3351.6	1009
3350.29	981
3348.98	1026
3347.67	1012
3346.36	1031
3345.04	1000
3343.73	994
3342.42	999
3341.11	1020
3339.8	1003
3338.48	1000
3337.17	1023
3335.86	1013
3334.54	1026
3333.23	1015
3331.91	1000
3330.6	1011
3329.28	1024
3327.97	1007
3326.65	983
3325.34	980
3324.02	971
3322.7	1006
3321.38	1023
3320.07	991
3318.75	994
3317.43	1021
3316.11	1017
3314.79	1005
3313.47	999
3312.15	1011
3310.83	1014
3309.51	1008
3308.19	1024
3306.87	1005
3305.55	985
3304.23	1007
3302.9	1002
3301.58	1018
3300.26	1000
3298.94	984
3297.61	1023
3296.29	1007
3294.96	975
3293.64	1006
3292.31	1020
3290.99	1007
3289.66	995
3288.34	1005
3287.01	1001
3285.68	992
3284.36	997
3283.03	993
3281.7	1008
3280.37	1000
3279.05	992
3277.72	1012
3276.39	998
3275.06	996
3273.73	1028
3272.4	1012
3271.07	1012
3269.74	1013
3268.41	994
3267.08	996
3265.74	988
3264.41	986
3263.08	976
3261.75	987
3260.41	1014
3259.08	1026
3257.75	1009
3256.41	1024
3255.08	987
3253.74	991
3252.41	1011
3251.07	1018
3249.74	1006
3248.4	995
3247.06	993
3245.73	1015
3244.39	1011
3243.05	1021
3241.71	1015
3240.37	1010
3239.04	1009
3237.7	995
3236.36	1030
3235.02	1011
3233.68	1007
3232.34	1024
3231	1007
3229.66	1009
3228.31	993
3226.97	1013
3225.63	994
3224.29	1005
3222.94	1032
3221.6	1030
3220.26	1022
3218.91	1023
3217.57	1020
3216.23	1010
3214.88	995
3213.53	1027
3212.19	1019
3210.84	1026
3209.5	987
3208.15	1015
3206.8	999
3205.46	1013
3204.11	1019
3202.76	1013
3201.41	1007
3200.06	1029
3198.71	1022
3197.36	1021
3196.01	1004
3194.66	999
3193.31	1014
3191.96	1011
3190.61	996
3189.26	1032
3187.91	1005
3186.56	1003
3185.2	1023
3183.85	1004
3182.5	1030
3181.14	1010
3179.79	1015
3178.44	1015
3177.08	1030
3175.73	1025
3174.37	983
3173.01	1033
3171.66	997
3170.3	1013
3168.95	1000
3167.59	1037
3166.23	1010
3164.87	1026
3163.51	1024
3162.16	1016
3160.8	1028
3159.44	1041
3158.08	1017
3156.72	988
3155.36	1004
3154	1046
3152.64	1046
3151.28	1030
3149.91	1028
3148.55	1034
3147.19	1031
3145.83	1037
3144.46	1035
3143.1	1008
3141.74	1019
3140.37	1021
3139.01	1030
3137.64	1031
3136.28	1016
3134.91	1013
3133.55	1054
3132.18	1041
3130.81	1041
3129.45	1050
3128.08	1050
3126.71	1047
3125.34	1038
3123.98	1052
3122.61	1065
3121.24	1069
3119.87	1061
3118.5	1047
3117.13	1062
3115.76	1070
3114.39	1070
3113.02	1072
3111.64	1065
3110.27	1061
3108.9	1101
3107.53	1079
3106.15	1086
3104.78	1072
3103.41	1126
3102.03	1114
3100.66	1119
3099.29	1143
3097.91	1140
3096.53	1157
3095.16	1155
3093.78	1177
3092.41	1221
3091.03	1168
3089.65	1230
3088.27	1261
3086.9	1252
3085.52	1268
3084.14	1270
3082.76	1313
3081.38	1408
3080	1404
3078.62	1422
3077.24	1461
3075.86	1540
3074.48	1558
3073.1	1610
3071.72	1663
3070.33	1648
3068.95	1698
3067.57	1769
3066.19	1737
3064.8	1803
3063.42	1766
3062.03	1811
3060.65	1832
3059.26	1792
3057.88	1803
3056.49	1779
3055.11	1733
3053.72	1724
3052.33	1690
3050.95	1643
3049.56	1665
3048.17	1588
3046.78	1562
3045.4	1563
3044.01	1483
3042.62	1464
3041.23	1440
3039.84	1457
3038.45	1395
3037.06	1421
3035.67	1414
3034.28	1394
3032.88	1380
3031.49	1333
3030.1	1336
3028.71	1293
3027.31	1319
3025.92	1308
3024.52	1278
3023.13	1236
3021.74	1254
3020.34	1221
3018.95	1206
3017.55	1241
3016.16	1226
3014.76	1209
3013.36	1216
3011.96	1241
3010.57	1212
3009.17	1229
3007.77	1240
3006.37	1210
3004.97	1248
3003.57	1238
3002.17	1170
3000.77	1200
2999.37	1197
2997.97	1206
2996.57	1217
2995.17	1203
2993.77	1224
2992.37	1216
2990.97	1213
2989.56	1228
2988.16	1285
2986.76	1244
2985.35	1260
2983.95	1268
2982.54	1242
2981.14	1236
2979.73	1218
2978.33	1222
2976.92	1222
2975.51	1193
2974.11	1182
2972.7	1205
2971.29	1191
2969.89	1203
2968.48	1192
2967.07	1203
2965.66	1230
2964.25	1193
2962.84	1269
2961.43	1222
2960.02	1257
2958.61	1243
2957.2	1258
2955.79	1282
2954.38	1275
2952.96	1294
2951.55	1273
2950.14	1331
2948.73	1337
2947.31	1359
2945.9	1357
2944.48	1372
2943.07	1431
2941.65	1420
2940.24	1433
2938.82	1502
2937.41	1546
2935.99	1579
2934.57	1626
2933.16	1650
2931.74	1673
2930.32	1727
2928.9	1747
2927.48	1765
2926.06	1759
2924.64	1800
2923.22	1791
2921.8	1735
2920.38	1724
2918.96	1675
2917.54	1668
2916.12	1609
2914.7	1565
2913.28	1510
2911.85	1499
2910.43	1466
2909.01	1398
2907.58	1430
2906.16	1373
2904.74	1353
2903.31	1347
2901.88	1311
2900.46	1265
2899.03	1278
2897.61	1294
2896.18	1255
2894.75	1299
2893.33	1244
2891.9	1253
2890.47	1283
2889.04	1295
2887.61	1283
2886.18	1340
2884.75	1282
2883.32	1329
2881.89	1317
2880.46	1297
2879.03	1304
2877.6	1291
2876.17	1290
2874.74	1344
2873.3	1320
2871.87	1322
2870.44	1305
2869.01	1303
2867.57	1290
2866.14	1282
2864.7	1249
2863.27	1266
2861.83	1209
2860.4	1221
2858.96	1235
2857.52	1200
2856.09	1161
2854.65	1152
2853.21	1138
2851.77	1109
2850.34	1134
2848.9	1128
2847.46	1114
2846.02	1073
2844.58	1088
2843.14	1083
2841.7	1080
2840.26	1083
2838.82	1070
2837.37	1076
2835.93	1059
2834.49	1072
2833.05	1045
2831.6	1083
2830.16	1060
2828.72	1031
2827.27	1070
2825.83	1042
2824.38	1027
2822.94	1016
2821.49	1061
2820.05	1043
2818.6	1041
2817.15	1045
2815.71	1044
2814.26	1060
2812.81	1031
2811.36	1046
2809.91	1010
2808.47	1040
2807.02	1014
2805.57	1035
2804.12	1015
2802.67	1037
2801.22	1062
2799.76	1019
2798.31	1007
2796.86	1029
2795.41	1026
2793.96	997
2792.5	1015
2791.05	1025
2789.6	1048
2788.14	1051
2786.69	1062
2785.23	1023
2783.78	1024
2782.32	1058
2780.86	1029
2779.41	1041
2777.95	1033
2776.5	1016
2775.04	1027
2773.58	1010
2772.12	1032
2770.66	1060
2769.2	1006
2767.74	1039
2766.29	1029
2764.83	1060
2763.36	1038
2761.9	1037
2760.44	1025
2758.98	1036
2757.52	1062
2756.06	1051
2754.59	1036
2753.13	1052
2751.67	1060
2750.2	1091
2748.74	1097
2747.28	1098
2745.81	1092
2744.35	1102
2742.88	1097
2741.41	1120
2739.95	1103
2738.48	1116
2737.01	1115
2735.55	1088
2734.08	1078
2732.61	1045
2731.14	1054
2729.67	1035
2728.2	1026
2726.73	1037
2725.26	1028
2723.79	1049
2722.32	1011
2720.85	1029
2719.38	1016
2717.91	1016
2716.44	1022
2714.96	1025
2713.49	1020
2712.02	1028
2710.54	1040
2709.07	1027
2707.59	1038
2706.12	1018
2704.64	1020
2703.17	1016
2701.69	1013
2700.22	1029
2698.74	1001
2697.26	1018
2695.78	1000
2694.31	980
2692.83	1020
2691.35	1000
2689.87	1029
2688.39	1014
2686.91	1030
2685.43	1020
2683.95	1000
2682.47	1006
2680.99	1031
2679.51	989
2678.03	1014
2676.54	1024
2675.06	1009
2673.58	1021
2672.09	992
2670.61	1037
2669.13	1020
2667.64	1034
2666.16	1014
